date,return
2016-05-03,0.00037569975870502443
2016-05-04,-0.007631269133856004
2016-05-05,0.0024214490553311706
2016-05-06,-0.00021477408170875734
2016-05-09,0.003999142210848724
2016-05-10,0.01060424828832247
2016-05-11,-0.008513026155944922
2016-05-12,-0.000999668829914624
2016-05-13,-0.005532427612230887
2016-05-16,0.01158476617105395
2016-05-17,-0.012472261767706484
2016-05-18,0.0013872299912703592
2016-05-19,-0.009617939589533593
2016-05-20,0.011240208903914535
2016-05-23,-0.002894494665054389
2016-05-24,0.021415114487404376
2016-05-25,0.0020239890282924464
2016-05-26,0.0016839293526296872
2016-05-27,0.004645497901150223
2016-05-30,0.0
2016-05-31,0.0001930640635850874
2016-06-01,0.006153338058129431
2016-06-02,0.007183300399918221
2016-06-03,-0.004871921212452428
2016-06-06,0.0043197628258159725
2016-06-07,-0.014219961711105586
2016-06-08,0.0018783057405617068
2016-06-09,-0.003950185069214474
2016-06-10,-0.014346434966588332
2016-06-13,-0.004798656103415966
2016-06-14,-0.0034401865783159737
2016-06-15,-0.004368117616428769
2016-06-16,0.0006566069270814342
2016-06-17,-0.008883552342843156
2016-06-20,0.00907823179311534
2016-06-21,-0.0017660548601821757
2016-06-22,-0.0010400718614487288
2016-06-23,0.01640947257693418
2016-06-24,-0.04238465170977308
2016-06-27,-0.018458161043481903
2016-06-28,0.017139267255922342
2016-06-29,0.01917491880360824
2016-06-30,0.019276893850013854
2016-07-01,0.004514844025281661
2016-07-04,0.0
2016-07-05,-0.006202186640876587
2016-07-06,0.012901385385235145
2016-07-07,0.0037643585473041102
2016-07-08,0.014281026486807328
2016-07-11,0.003044011107530986
2016-07-12,0.0003745490572927723
2016-07-13,-0.003114087102504744
2016-07-14,0.007792993100070481
2016-07-15,0.0026053814854327378
2016-07-18,0.0038019779381225803
2016-07-19,-0.0039677382726519324
2016-07-20,0.006544152880947229
2016-07-21,0.005645760290490406
2016-07-22,0.006175272264930946
2016-07-25,-0.0010761779464543819
2016-07-26,0.010121023693946251
2016-07-27,0.0017377187508776112
2016-07-28,-0.0015329414087018674
2016-07-29,0.013266370980754316
2016-08-01,0.0086855358008849
2016-08-02,0.005296613943831526
2016-08-03,0.0009446224833083253
2016-08-04,-0.0017989019255052327
2016-08-05,0.008618800080125878
2016-08-08,-0.002657517891332765
2016-08-09,0.001156972766908737
2016-08-10,-0.002324556686506411
2016-08-11,0.003781527403426699
2016-08-12,-0.0010528488527383453
2016-08-15,0.005393089461163458
2016-08-16,-0.010165502946464514
2016-08-17,4.2440170144734483e-05
2016-08-18,0.004368124462827846
2016-08-19,0.005539852456546623
2016-08-22,0.0004369557733628904
2016-08-23,0.002006070354660605
2016-08-24,-0.008591294305879705
2016-08-25,-0.0008478455098258989
2016-08-26,0.0009560391696305478
2016-08-29,-8.424933068752841e-05
2016-08-30,-0.0008662127392562077
2016-08-31,-0.004666013010365932
2016-09-01,-0.0016918251772621037
2016-09-02,0.0056352851456936545
2016-09-05,0.0
2016-09-06,0.004823777775371396
2016-09-07,-0.003196494467870603
2016-09-08,-0.0009015391302450215
2016-09-09,-0.026339081353778982
2016-09-12,0.015042049721761663
2016-09-13,-0.013904781673160857
2016-09-14,0.00319282573405056
2016-09-15,0.009891485784997345
2016-09-16,-0.0015449468446575724
2016-09-19,0.0003911206081643156
2016-09-20,0.0009040657147407612
2016-09-21,0.006494562780967568
2016-09-22,0.008887241883550449
2016-09-23,-0.009209926846294573
2016-09-26,-0.0057031320689673905
2016-09-27,0.011906678269030706
2016-09-28,0.0020962760232435523
2016-09-29,-0.00823041569996988
2016-09-30,0.007080165274348279
2016-10-03,-0.007268847983493388
2016-10-04,-0.0063465546539813
2016-10-05,0.003204601467745542
2016-10-06,-9.946158837292885e-06
2016-10-07,-0.00236761815001368
2016-10-10,0.0037113922833076646
2016-10-11,-0.017641023615342633
2016-10-12,-0.0034027969560649204
2016-10-13,-0.0003694853064725538
2016-10-14,0.00037806188206210105
2016-10-17,0.0009620913564977111
2016-10-18,0.007886115487842274
2016-10-19,-0.005569570329855515
2016-10-20,-0.001603254740965121
2016-10-21,-0.004892239726515942
2016-10-24,0.007712660023662546
2016-10-25,-0.008393675414994554
2016-10-26,-0.016279223816434058
2016-10-27,-0.003945414762616117
2016-10-28,0.001606779213869632
2016-10-31,-0.00633693706933692
2016-11-01,-0.0077746268882898486
2016-11-02,-0.011075180039996827
2016-11-03,-0.005165740129646139
2016-11-04,0.006777482310414588
2016-11-07,0.0198599496159472
2016-11-08,0.0008871653559193504
2016-11-09,0.021163276858880056
2016-11-10,0.003395604795029561
2016-11-11,-0.001982677984237961
2016-11-14,0.001092314902604552
2016-11-15,0.007111145135124497
2016-11-16,-0.0005060207726700424
2016-11-17,0.0044403433111749845
2016-11-18,-0.004418397889409734
2016-11-21,0.010077812351341057
2016-11-22,-0.0005806535616028545
2016-11-23,-3.4015692413206604e-05
2016-11-24,0.0
2016-11-25,0.002066635366324047
2016-11-28,-0.004488109875600791
2016-11-29,0.004903791472866644
2016-11-30,-0.011870540521308537
2016-12-01,-0.012071719009241422
2016-12-02,0.006205445127821367
2016-12-05,0.0012334307913721106
2016-12-06,0.002374955943742174
2016-12-07,0.005026356496392714
2016-12-08,0.017617516647071216
2016-12-09,0.009822000480831943
2016-12-12,-0.00017572643828711598
2016-12-13,-0.001917302461307672
2016-12-14,-0.007287861826999387
2016-12-15,0.0083866605924705
2016-12-16,0.00042822639276799784
2016-12-19,-0.005462548586842083
2016-12-20,0.006947360323546318
2016-12-21,-0.0010270554056480623
2016-12-22,0.006302006647378463
2016-12-23,0.005839784203337928
2016-12-27,0.002474195372848468
2016-12-28,-0.00864233771688577
2016-12-29,0.0013063001853277874
2016-12-30,-0.00706386785719193
2017-01-02,0.0001556498627912628
2017-01-03,0.0001556498627912628
2017-01-04,0.0001556498627912628
2017-01-05,0.0001556498627912628
2017-01-06,0.0001556498627912628
2017-01-09,0.0001556498627912628
2017-01-10,0.0001556498627912628
2017-01-11,0.0001556498627912628
2017-01-12,0.0001556498627912628
2017-01-13,0.0001556498627912628
2017-01-16,0.0001556498627912628
2017-01-17,0.0001556498627912628
2017-01-18,0.0001556498627912628
2017-01-19,0.0001556498627912628
2017-01-20,0.00837963384643392
2017-01-23,0.0023484780056002297
2017-01-24,0.024781472470037036
2017-01-25,0.004660569820612137
2017-01-26,-0.0119912472647703
2017-01-27,0.009833451452870401
2017-01-30,-0.001491358891130834
2017-01-31,-0.00386575294324365
2017-02-01,0.007937338463592902
2017-02-02,-0.02267275822476707
2017-02-03,0.020766491464873083
2017-02-06,0.0011002788123206874
2017-02-07,-0.001463572475201924
2017-02-08,0.0065776928305582944
2017-02-09,0.00742608648110522
2017-02-10,0.004729899423187735
2017-02-13,0.006266385967501142
2017-02-14,0.003678497658510634
2017-02-15,0.006814903407975437
2017-02-16,-0.0028504325450071644
2017-02-17,0.0015256103510374948
2017-02-20,0.0
2017-02-21,0.004234701187351601
2017-02-22,0.0009598366697517458
2017-02-23,-0.004119036739644007
2017-02-24,0.00369442226359995
2017-02-27,0.004128780834690719
2017-02-28,-0.002786808936701801
2017-03-01,0.013928244313452758
2017-03-02,-0.00642032829921119
2017-03-03,0.0032109886245275552
2017-03-06,-0.003003259978128196
2017-03-07,-0.005905555892968062
2017-03-08,0.004311762078793032
2017-03-09,0.0007309746446404179
2017-03-10,0.00587675628593336
2017-03-13,0.004623045852348495
2017-03-14,-0.0034637357918861095
2017-03-15,0.011487285490228195
2017-03-16,-0.007544021551647795
2017-03-17,-0.003294580763708773
2017-03-20,0.0026901032445789006
2017-03-21,-0.014406291160817146
2017-03-22,0.0021600711850485806
2017-03-23,-0.0020154942525015818
2017-03-24,0.002812743122238248
2017-03-27,0.0010560275957954169
2017-03-28,0.003417090901034836
2017-03-29,0.005212657692022349
2017-03-30,0.002349222033117315
2017-03-31,0.003032549122778853
2017-04-03,-0.003375760206010958
2017-04-04,-0.00302431941816077
2017-04-05,-0.00511421879596022
2017-04-06,0.0030474156166367433
2017-04-07,-0.0008541957561107502
2017-04-10,-1.8289846886498928e-05
2017-04-11,-0.0010177852682700253
2017-04-12,-0.0033017673409144743
2017-04-13,-0.004441717601086011
2017-04-17,0.00974531306335907
2017-04-18,-0.0016120304967754814
2017-04-19,0.004567031260670499
2017-04-20,0.011086567731025617
2017-04-21,-0.009065191330959598
2017-04-24,0.012807491042362607
2017-04-25,0.009275857194477691
2017-04-26,-0.0016664357613227635
2017-04-27,0.0012979477199368168
2017-04-28,-0.0007853206428482566
2017-05-01,0.0022575289799580196
2017-05-02,0.0008012227789637505
2017-05-03,-0.0025554744516220382
2017-05-04,0.006349851351449069
2017-05-05,0.0025856565860898906
2017-05-08,-0.0011705955852508259
2017-05-09,0.004610409943639497
2017-05-10,-0.0011736496972138744
2017-05-11,0.001406278820015583
2017-05-12,0.001549152652781601
2017-05-15,0.009981349855158639
2017-05-16,0.0033136983085013893
2017-05-17,-0.019274634966844745
2017-05-18,0.004711051209685188
2017-05-19,0.0020396299941692823
2017-05-22,0.007617539819902489
2017-05-23,-0.000482851444230333
2017-05-24,0.005405446788388901
2017-05-25,0.0032377835689810933
2017-05-26,-0.00019305071292054313
2017-05-29,0.0
2017-05-30,-0.0012791989839424423
2017-05-31,0.0019732759485194375
2017-06-01,0.008998967217547952
2017-06-02,0.008697563708794745
2017-06-05,-0.0035737615373311474
2017-06-06,-0.002297680615222686
2017-06-07,0.00019066079252653503
2017-06-08,0.004218270648247535
2017-06-09,-0.010411720078359103
2017-06-12,-0.004469179667053469
2017-06-13,0.00571716178732502
2017-06-14,-0.0026170418083932907
2017-06-15,-0.002249612612041944
2017-06-16,-0.00048298781856983555
2017-06-19,0.013853884042123288
2017-06-20,0.0009476972000530697
2017-06-21,0.01247423731015623
2017-06-22,0.0009855669869628973
2017-06-23,0.001518057519502484
2017-06-26,-0.005121622275322401
2017-06-27,-0.01742070006933243
2017-06-28,0.01397149442047619
2017-06-29,-0.00947652863645388
2017-06-30,0.001009968993936979
2017-07-03,-0.00490294864820496
2017-07-04,0.0
2017-07-05,0.004850486975054043
2017-07-06,-0.008366232488519495
2017-07-07,0.008326663565258336
2017-07-10,0.0019100557003691805
2017-07-11,0.00011982317126800387
2017-07-12,0.011452422883631908
2017-07-13,-0.0012826702558196143
2017-07-14,0.007209501442016419
2017-07-17,-0.0032182418003243803
2017-07-18,0.00010816266764198297
2017-07-19,0.008677013922572741
2017-07-20,0.0014718135712322277
2017-07-21,-0.0070355705804357495
2017-07-24,0.00047872371984305497
2017-07-25,-0.005414738450047874
2017-07-26,0.00045763642677499515
2017-07-27,-0.003641163895463036
2017-07-28,-0.017077046080039602
2017-07-31,-0.005813748865593138
2017-08-01,0.00021955670780603824
2017-08-02,-0.006184847163565858
2017-08-03,-0.0007796924302637157
2017-08-04,0.0034414700650128673
2017-08-07,0.005166415440376112
2017-08-08,-0.003848361434938045
2017-08-09,-0.005581571208107983
2017-08-10,-0.017407705848772204
2017-08-11,0.003922864442132182
2017-08-14,0.010265914807983948
2017-08-15,0.000772265890988962
2017-08-16,0.0030747799471709876
2017-08-17,-0.02132801240039976
2017-08-18,-0.0009178835100047023
2017-08-21,-0.003136165759848919
2017-08-22,0.010642033123385764
2017-08-23,-0.00899556687648319
2017-08-24,0.00439611295947054
2017-08-25,0.0007397762972307209
2017-08-28,0.00302594587958999
2017-08-29,-0.00013013315413394158
2017-08-30,0.00824065550556233
2017-08-31,0.013532665111727809
2017-09-01,0.002448332681184932
2017-09-04,0.0
2017-09-05,-0.008835531873654202
2017-09-06,0.005866327828565879
2017-09-07,0.001956621245853207
2017-09-08,-0.0014738711199660933
2017-09-11,0.007251315719312265
2017-09-12,0.0043666213142789035
2017-09-13,-0.0028234328357087317
2017-09-14,0.002826400183882723
2017-09-15,0.0003732433056551058
2017-09-18,0.0015994598628627768
2017-09-19,-0.0010819946026809615
2017-09-20,-0.002037125829051171
2017-09-21,-0.005807699070725559
2017-09-22,0.004039635560283091
2017-09-25,-0.009647221329697293
2017-09-26,-0.001821105207355389
2017-09-27,0.005188252286240114
2017-09-28,0.0009726419396472859
2017-09-29,0.004593997945490906
2017-10-02,0.0074959501348834745
2017-10-03,0.008069638720465629
2017-10-04,0.00033682622387093777
2017-10-05,0.007066670615238557
2017-10-06,0.0027017940066435503
2017-10-09,-0.00027685207104025296
2017-10-10,-0.0009339389588193617
2017-10-11,0.002216378238897036
2017-10-12,0.0023746113921448244
2017-10-13,0.0021510232020206816
2017-10-16,0.0019419590647799339
2017-10-17,0.0040080991572744255
2017-10-18,0.0022743514798514958
2017-10-19,0.008881885258489356
2017-10-20,0.00521806481989168
2017-10-23,-0.005515901944904352
2017-10-24,0.0030945885232411745
2017-10-25,-0.009284505845753969
2017-10-26,-0.0009747228397795663
2017-10-27,0.008673423430238048
2017-10-30,-0.009187423140746926
2017-10-31,-0.0023209512674839507
2017-11-01,0.00022595346548732743
2017-11-02,-0.005653322218810941
2017-11-03,0.003814833072194383
2017-11-06,-0.001008742761378619
2017-11-07,-0.0018548219913645228
2017-11-08,0.010157869541509124
2017-11-09,-0.006367970212247028
2017-11-10,-0.0025085157829053037
2017-11-13,-0.0011773582087118465
2017-11-14,-0.00024634202795602945
2017-11-15,-0.0074069118991379355
2017-11-16,0.011963115173843327
2017-11-17,-1.7247479216520035e-05
2017-11-20,0.0032551070594169546
2017-11-21,0.008574593103542449
2017-11-22,-0.0013787761121251574
2017-11-23,0.0
2017-11-24,0.00269092557724242
2017-11-27,-0.0004654312391692228
2017-11-28,0.005963276132102591
2017-11-29,-0.007025529568276327
2017-11-30,0.01232192316308763
2017-12-01,-0.005745292935886667
2017-12-04,-0.005568313913070199
2017-12-05,-0.0026704779166349724
2017-12-06,-3.516095668611256e-05
2017-12-07,0.003149033696305592
2017-12-08,0.007286979629305941
2017-12-11,0.0021233943290586512
2017-12-12,-0.0020949782294972983
2017-12-13,0.005166072630969961
2017-12-14,-0.00763602925558912
2017-12-15,0.012228397663967595
2017-12-18,0.005063192335744652
2017-12-19,-0.0013156305609324384
2017-12-20,0.0021208275813852243
2017-12-21,-0.0005517898089264875
2017-12-22,-0.0026288130157094153
2017-12-26,-0.0008210119072644832
2017-12-27,0.0024596595621774187
2017-12-28,0.0033367559805814145
2017-12-29,-0.005206477642726978
2018-01-02,0.0001556498627912628
2018-01-03,0.0001556498627912628
2018-01-04,0.0001556498627912628
2018-01-05,0.0001556498627912628
2018-01-08,0.0001556498627912628
2018-01-09,0.0001556498627912628
2018-01-10,0.0001556498627912628
2018-01-11,0.0001556498627912628
2018-01-12,0.0001556498627912628
2018-01-15,0.0001556498627912628
2018-01-16,0.0001556498627912628
2018-01-17,0.0001556498627912628
2018-01-18,0.0001556498627912628
2018-01-19,0.0001556498627912628
2018-01-22,0.010780156337812263
2018-01-23,0.01137282652648608
2018-01-24,-0.011544804837822942
2018-01-25,-0.0013651532005258815
2018-01-26,0.019188901827755567
2018-01-29,-0.015250869349230145
2018-01-30,-0.006709377995257948
2018-01-31,0.014525139664804287
2018-02-01,-0.0019022827392871644
2018-02-02,-0.01875815026582406
2018-02-05,-0.0274483745655284
2018-02-06,0.022073894991327947
2018-02-07,-0.010952846197356925
2018-02-08,-0.03658939260468391
2018-02-09,0.017714703950037675
2018-02-12,0.021754227872725036
2018-02-13,0.016198870989935
2018-02-14,0.007350556799450625
2018-02-15,0.01810631663373143
2018-02-16,-0.008152519891560886
2018-02-19,0.0
2018-02-20,0.003361457871400001
2018-02-21,-0.0021666734633812635
2018-02-22,-0.008313959983862773
2018-02-23,0.018733149701517425
2018-02-26,0.010181821084420901
2018-02-27,-0.015026024871697833
2018-02-28,-0.008126332311809821
2018-03-01,-0.012925339288386092
2018-03-02,0.014344415917346632
2018-03-05,0.0072619796620019645
2018-03-06,0.010679511163380291
2018-03-07,0.007204494109595568
2018-03-08,0.003869082190790977
2018-03-09,0.020170039734229737
2018-03-12,0.0012209670972238129
2018-03-13,-0.0060183623698668144
2018-03-14,-0.005215193408498897
2018-03-15,-0.0030679761732389952
2018-03-16,0.008415062028034015
2018-03-19,-0.014070497473048345
2018-03-20,0.014897579475937646
2018-03-21,-0.0002524339489664277
2018-03-22,-0.024613499754968717
2018-03-23,-0.02356272749256917
2018-03-26,0.030597194550184583
2018-03-27,-0.02607469942766966
2018-03-28,-0.008437147299452715
2018-03-29,0.020508820003273344
2018-04-02,-0.022542239975952106
2018-04-03,0.015660395144932247
2018-04-04,0.015311966938538016
2018-04-05,0.003006903963580972
2018-04-06,-0.01946368256979978
2018-04-09,0.0010431228493051373
2018-04-10,0.01669684388081989
2018-04-11,-0.003949786748070183
2018-04-12,0.008815452950125084
2018-04-13,-0.013302974742431554
2018-04-16,0.006201219322980271
2018-04-17,0.014155600561981589
2018-04-18,0.0007832537444297498
2018-04-19,-0.013031623829648101
2018-04-20,-0.005073873579291566
2018-04-23,-0.008080623056725604
2018-04-24,-0.016508458508972246
2018-04-25,0.0025946798308492595
2018-04-26,-0.002869637828417019
2018-04-27,-0.015258396512186316
2018-04-30,-0.00814113383204839
2018-05-01,0.003815096162043933
2018-05-02,-0.00963171468087134
2018-05-03,-0.003922106175543568
2018-05-04,0.006184909264233821
2018-05-07,0.003661527817903713
2018-05-08,0.013033082436221232
2018-05-09,0.003963234855440708
2018-05-10,0.01050551199270049
2018-05-11,-0.0011006295414634382
2018-05-14,-0.0031692948224449013
2018-05-15,-0.007334097286516587
2018-05-16,0.006820213017115284
2018-05-17,0.0008694115811843354
2018-05-18,0.003111233373964765
2018-05-21,0.008889680504419739
2018-05-22,-0.006185573382617922
2018-05-23,0.004193067453640602
2018-05-24,-0.002075546439176179
2018-05-25,-0.00020676380888301853
2018-05-28,0.0
2018-05-29,-0.006527874642643165
2018-05-30,0.007957827080094914
2018-05-31,-0.010820786811389886
2018-06-01,0.01459283030613842
2018-06-04,0.0074754497765572225
2018-06-05,0.005159072283801043
2018-06-06,0.00965690561995789
2018-06-07,-0.0015395505295969262
2018-06-08,0.00693409513213478
2018-06-11,-0.0015469103230473606
2018-06-12,0.002112881088302395
2018-06-13,-0.004356015610262028
2018-06-14,0.0036407938532703856
2018-06-15,0.0023494679594997514
2018-06-18,-0.00027112791265334983
2018-06-19,-0.00729425168660122
2018-06-20,0.0035007840082403726
2018-06-21,-0.009313457940305676
2018-06-22,-0.008921054949352521
2018-06-25,-0.015036228879023443
2018-06-26,0.0021169571819620314
2018-06-27,-0.009944405983331328
2018-06-28,0.00746578107605671
2018-06-29,0.004111945579727264
2018-07-02,0.0040358333331364255
2018-07-03,-0.004517389946684439
2018-07-04,0.0
2018-07-05,0.012606622825850426
2018-07-06,0.008795971588496402
2018-07-09,0.01415854797212687
2018-07-10,0.0011292021855979772
2018-07-11,-0.014654517229821029
2018-07-12,0.010241402780756454
2018-07-13,0.00024975557228033016
2018-07-16,-0.0025676792864860612
2018-07-17,0.00930521685365584
2018-07-18,0.004193499133056718
2018-07-19,-0.004841452457309151
2018-07-20,-0.008308775545531525
2018-07-23,0.00016332159535485205
2018-07-24,0.00016168563496618364
2018-07-25,0.012933966079780087
2018-07-26,0.0031515728813366136
2018-07-27,-0.01261796413889038
2018-07-30,-0.010484124671699523
2018-07-31,0.035331515248421624
2018-08-01,-0.0072925571957330295
2018-08-02,0.01437690103573681
2018-08-03,-0.0031738465691256343
2018-08-06,0.008585563262315011
2018-08-07,0.008291949656513802
2018-08-08,-0.004641343400493544
2018-08-09,-0.0023325468321690507
2018-08-10,-0.009146114874383977
2018-08-13,-0.005606481696854967
2018-08-14,0.010487281418146447
2018-08-15,-0.005813973491204894
2018-08-16,0.008495681318455869
2018-08-17,0.0038246876653861878
2018-08-20,0.005306963202063749
2018-08-21,0.00955979694589019
2018-08-22,-0.0032205612368895334
2018-08-23,-0.002046116151664368
2018-08-24,0.0068142544354303555
2018-08-27,0.006916765521041301
2018-08-28,0.0012520510939198592
2018-08-29,0.003429838030389683
2018-08-30,-0.003216593513988397
2018-08-31,0.002313371945218634
2018-09-03,0.0
2018-09-04,-0.004130460949129026
2018-09-05,-0.004793267340181662
2018-09-06,-0.002582929211834924
2018-09-07,-0.0032436357761213524
2018-09-10,0.008796273776565156
2018-09-11,6.766374786633111e-05
2018-09-12,-0.00039674187695479073
2018-09-13,0.0004141084523309191
2018-09-14,0.003028967056473501
2018-09-17,-0.011582678605040557
2018-09-18,0.0032539872110130728
2018-09-19,0.0012883826551123966
2018-09-20,0.007787813395539697
2018-09-21,-0.007314485352153962
2018-09-24,0.003087165423048151
2018-09-25,-0.0040918620546072015
2018-09-26,-0.00674464045121308
2018-09-27,0.002256293174535862
2018-09-28,-0.005288450294181272
2018-10-01,-0.0045983202075618864
2018-10-02,-0.005349280944703719
2018-10-03,0.004594719499695973
2018-10-04,-0.01299134853743542
2018-10-05,-0.01661110096743516
2018-10-08,-0.009044085794369165
2018-10-09,-0.01364080275921565
2018-10-10,-0.03683858992314437
2018-10-11,-0.025367273944570376
2018-10-12,0.0123904087399234
2018-10-15,-0.00559590931592057
2018-10-16,0.030368793414986283
2018-10-17,-0.004358844835612493
2018-10-18,-0.02381750683001709
2018-10-19,-0.0040421961235692265
2018-10-22,0.005334932424751389
2018-10-23,-0.004917527021132824
2018-10-24,-0.037930442515549494
2018-10-25,0.023249724562720186
2018-10-26,-0.0024272093399928013
2018-10-29,-0.011130890484637534
2018-10-30,0.022820126823840086
2018-10-31,0.0072870072276524315
2018-11-01,0.03105311231922722
2018-11-02,0.0033615447733035706
2018-11-05,0.0006574762985659251
2018-11-06,0.007063471581238197
2018-11-07,0.01813649455873405
2018-11-08,-0.00967542429932596
2018-11-09,-0.013323501329289085
2018-11-12,-0.02324976505851702
2018-11-13,-0.001498713714030786
2018-11-14,-0.005697783131179035
2018-11-15,0.017618627201867916
2018-11-16,-0.0006309099673109442
2018-11-19,-0.020506216284251606
2018-11-20,-0.009722133593939268
2018-11-21,0.009153894261042657
2018-11-22,0.0
2018-11-23,-0.0029906518281115346
2018-11-26,0.013245540554162131
2018-11-27,-0.0058566902210566004
2018-11-28,0.02837862020378122
2018-11-29,-0.003533880454857023
2018-11-30,0.011151301739437562
2018-12-03,0.018186859560393558
2018-12-04,-0.04187071720069344
2018-12-05,0.0
2018-12-06,-0.0008374361919676702
2018-12-07,-0.028704819507262787
2018-12-10,-0.001686771334797162
2018-12-11,-0.0010038393404701548
2018-12-12,0.013515056154431649
2018-12-13,-0.013363258890468233
2018-12-14,-0.019216322788927678
2018-12-17,-0.02477795881130842
2018-12-18,0.00796438796621588
2018-12-19,-0.019858566018286217
2018-12-20,-0.014034900017442505
2018-12-21,-0.01802058365196657
2018-12-24,-0.02571641900965389
2018-12-26,0.051251209334280706
2018-12-27,0.010331206831268595
2018-12-28,-0.0017326550444586087
2018-12-31,0.013661986029219678
2019-01-02,0.0001556498627912628
2019-01-03,0.0001556498627912628
2019-01-04,0.0001556498627912628
2019-01-07,0.0001556498627912628
2019-01-08,0.0001556498627912628
2019-01-09,0.0001556498627912628
2019-01-10,0.0001556498627912628
2019-01-11,0.0001556498627912628
2019-01-14,0.0001556498627912628
2019-01-15,0.0001556498627912628
2019-01-16,0.0001556498627912628
2019-01-17,0.0001556498627912628
2019-01-18,0.0001556498627912628
2019-01-21,0.0001556498627912628
2019-01-22,0.0001556498627912628
2019-01-23,0.0001556498627912628
2019-01-24,0.0001556498627912628
2019-01-25,0.0001556498627912628
2019-01-28,0.0001556498627912628
2019-01-29,0.0001556498627912628
2019-01-30,0.0001556498627912628
2019-01-31,0.0001556498627912628
2019-02-01,0.0001556498627912628
2019-02-04,-0.004231473010064102
2019-02-05,0.0009188009647411732
2019-02-06,-0.00526825027484797
2019-02-07,-0.027304532421230543
2019-02-08,0.0109206603284987
2019-02-11,0.008933317729933065
2019-02-12,0.019807614338945668
2019-02-13,0.00426625732715256
2019-02-14,0.005859252704002327
2019-02-15,0.0222072602640435
2019-02-18,0.0
2019-02-19,0.0018942065514314357
2019-02-20,0.0049384086877921245
2019-02-21,-0.008208789044535791
2019-02-22,0.01056547700062065
2019-02-25,0.001404536838085931
2019-02-26,-0.00436979357766422
2019-02-27,0.004077677630596595
2019-02-28,-0.005381615165326004
2019-03-01,0.0107426536933012
2019-03-04,-0.004055282122015669
2019-03-05,-0.0036423364951042444
2019-03-06,-0.011830899860469776
2019-03-07,-0.007501874316123554
2019-03-08,-0.00673859122844674
2019-03-11,0.01789317023979352
2019-03-12,0.003126842511997796
2019-03-13,0.007520822484294087
2019-03-14,-0.0018356200373830678
2019-03-15,0.01440276723339095
2019-03-18,0.005804221134446519
2019-03-19,-0.004116110820066281
2019-03-20,-0.003175250242320682
2019-03-21,-0.0009533036519265478
2019-03-22,-0.029265331382590333
2019-03-25,0.0007562752458751376
2019-03-26,0.012496387668788408
2019-03-27,-0.004504459168251048
2019-03-28,0.010127369779602595
2019-03-29,0.01022443441403677
2019-04-01,0.012918693358747409
2019-04-02,-0.001119868062799497
